state,n_slips,seed,n_frag,n_true_joins,top1,top5,top10,top50,mrr,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,review_pairs,n_arcs,objective
P4,150,1,435,182,0.6428571428571429,0.8021978021978022,0.8791208791208791,0.978021978021978,0.721315461657423,expert_top50,,0.0,-,1.0,0.978021978021978,0.9888888888888888,0.96875,0.9793103448275862,178,182,0.605339890015392,1.0,0,0.0,21750.0,,
P4,150,1,435,182,0.6428571428571429,0.8021978021978022,0.8791208791208791,0.978021978021978,0.721315461657423,matching,4.595119850134589,0.03654956817626953,OPTIMAL,0.390625,0.5494505494505495,0.4566210045662101,0.1015625,0.13333333333333333,256,182,0.28149276140730267,0.53515625,119,0.46484375,,483.0,482.645
P4,150,1,435,182,0.6428571428571429,0.8021978021978022,0.8791208791208791,0.978021978021978,0.721315461657423,latent,1.7346010553881064,3.1147243976593018,OPTIMAL,0.6261261261261262,0.7637362637362637,0.6881188118811882,0.3359375,0.35402298850574715,222,182,0.7139782823250435,0.9414414414414415,13,0.058558558558558516,,449.0,2040.143
P4,150,2,412,175,0.6114285714285714,0.84,0.8857142857142857,0.9885714285714285,0.7129482874134073,top1,,0.0,-,0.25970873786407767,0.6114285714285714,0.36456558773424186,0.11214953271028037,0.13592233009708737,412,175,0.1805877941186006,0.35436893203883496,266,0.645631067961165,,,
P4,150,2,412,175,0.6114285714285714,0.84,0.8857142857142857,0.9885714285714285,0.7129482874134073,mutual,,0.0,-,0.44651162790697674,0.5485714285714286,0.4923076923076923,0.16822429906542055,0.2087378640776699,215,175,0.35006945553221674,0.586046511627907,89,0.413953488372093,,,
P4,150,2,412,175,0.6114285714285714,0.84,0.8857142857142857,0.9885714285714285,0.7129482874134073,expert_top1,,0.0,-,1.0,0.6114285714285714,0.7588652482269503,0.5233644859813084,0.6310679611650486,107,175,0.4223364280192744,1.0,0,0.0,412.0,,
P4,150,2,412,175,0.6114285714285714,0.84,0.8857142857142857,0.9885714285714285,0.7129482874134073,expert_top5,,0.0,-,1.0,0.84,0.9130434782608696,0.7663551401869159,0.8131067961165048,147,175,0.6057040068102927,1.0,0,0.0,2060.0,,
P4,150,2,412,175,0.6114285714285714,0.84,0.8857142857142857,0.9885714285714285,0.7129482874134073,expert_top10,,0.0,-,1.0,0.8857142857142857,0.9393939393939393,0.8411214953271028,0.8786407766990292,155,175,0.6441852412884902,1.0,0,0.0,4120.0,,
P4,150,2,412,175,0.6114285714285714,0.84,0.8857142857142857,0.9885714285714285,0.7129482874134073,expert_top50,,0.0,-,1.0,0.9885714285714285,0.9942528735632185,0.9813084112149533,0.9902912621359223,173,175,0.71178340142223,1.0,0,0.0,20600.0,,
P4,150,2,412,175,0.6114285714285714,0.84,0.8857142857142857,0.9885714285714285,0.7129482874134073,matching,4.595119850134589,0.035031795501708984,OPTIMAL,0.4189189189189189,0.5314285714285715,0.46851385390428213,0.14953271028037382,0.17475728155339806,222,175,0.3173924226174268,0.545045045045045,101,0.45495495495495497,,424.0,400.016
P4,150,2,412,175,0.6114285714285714,0.84,0.8857142857142857,0.9885714285714285,0.7129482874134073,latent,1.7346010553881064,1.2813374996185303,OPTIMAL,0.7070707070707071,0.8,0.7506702412868633,0.514018691588785,0.5169902912621359,198,175,0.7636591959957512,0.9595959595959596,8,0.04040404040404044,,428.0,1926.985
P4,400,0,1200,511,0.5185909980430529,0.7397260273972602,0.8238747553816047,0.9393346379647749,0.6207115131610159,top1,,0.0,-,0.22083333333333333,0.5185909980430529,0.30976037405026297,0.05828220858895705,0.08583333333333333,1200,511,0.09439420912209379,0.2966666666666667,844,0.7033333333333334,,,
P4,400,0,1200,511,0.5185909980430529,0.7397260273972602,0.8238747553816047,0.9393346379647749,0.6207115131610159,mutual,,0.0,-,0.37796610169491524,0.436399217221135,0.405086285195277,0.13190184049079753,0.18,590,511,0.2655480127059913,0.5,295,0.5,,,
P4,400,0,1200,511,0.5185909980430529,0.7397260273972602,0.8238747553816047,0.9393346379647749,0.6207115131610159,expert_top1,,0.0,-,1.0,0.5185909980430529,0.6829896907216496,0.3834355828220859,0.5341666666666667,265,511,0.32571592346381173,1.0,0,0.0,1200.0,,
P4,400,0,1200,511,0.5185909980430529,0.7397260273972602,0.8238747553816047,0.9393346379647749,0.6207115131610159,expert_top5,,0.0,-,1.0,0.7397260273972602,0.8503937007874016,0.6349693251533742,0.7158333333333333,378,511,0.4715994901174522,1.0,0,0.0,6000.0,,
P4,400,0,1200,511,0.5185909980430529,0.7397260273972602,0.8238747553816047,0.9393346379647749,0.6207115131610159,expert_top10,,0.0,-,1.0,0.8238747553816047,0.9034334763948497,0.7392638036809815,0.7916666666666666,421,511,0.5216353611834246,1.0,0,0.0,12000.0,,
P4,400,0,1200,511,0.5185909980430529,0.7397260273972602,0.8238747553816047,0.9393346379647749,0.6207115131610159,expert_top50,,0.0,-,1.0,0.9393346379647749,0.9687184661957619,0.9079754601226994,0.9283333333333333,480,511,0.6054619271037108,1.0,0,0.0,60000.0,,
