idx,ari,f1,exact,top1,face_loss_mm,pullout_mean_mm,face_texture_noise,p_gap,p_fragment_lost,breaks_per_slip,hand_accuracy,notch_sigma_mm,notch_tol_mm,width_tol_mm
32,0.6708577193658095,0.7223880597014926,0.4117647058823529,0.9545454545454546,0.6415757808834315,0.6275492949876934,0.05984533824957908,0.3324600170832127,0.11379753483459354,2.5540277858264746,0.6499418506026268,1.3509975363500417,19.66869805008173,0.23798443991690876
33,0.6630920851411365,0.7185628742514971,0.4117647058823529,0.9545454545454546,0.6415757808834315,0.6275492949876934,0.05984533824957908,0.3324600170832127,0.11379753483459354,2.5540277858264746,0.6499418506026268,0.8895997132174671,24.735564574599266,0.23798443991690876
34,0.7192057666364091,0.7652173913043478,0.46078431372549017,0.9545454545454546,0.6415757808834315,0.6275492949876934,0.05984533824957908,0.3324600170832127,0.11379753483459354,2.5540277858264746,0.6499418506026268,0.8895997132174671,19.66869805008173,0.2882221440784633
35,0.641636370116909,0.6771653543307088,0.2403846153846154,0.6747572815533981,1.4037449331022798,1.895396764902398,0.3778290975373238,0.28575819334946573,0.060303289247676736,2.7591197380796073,0.637882409542799,1.3509975363500417,24.735564574599266,0.2882221440784633
36,0.6088678727225544,0.5857740585774059,0.3625,0.5982142857142857,1.436928447987884,1.3630447807721793,0.4629164864774793,0.48542936691083005,0.1590859089232981,2.1562814763747156,0.9176493142545223,0.24582841265946628,7.923511259257793,0.6200964652001857
37,0.630114903975804,0.6351931330472103,0.3875,0.7142857142857143,0.3508785514160991,1.3630447807721793,0.4629164864774793,0.48542936691083005,0.1590859089232981,2.1562814763747156,0.9176493142545223,0.24582841265946628,7.923511259257793,0.6200964652001857
38,0.6224724133098204,0.5862068965517241,0.2875,0.5178571428571429,1.436928447987884,0.45357111217454077,0.4629164864774793,0.48542936691083005,0.1590859089232981,2.1562814763747156,0.9176493142545223,0.24582841265946628,7.923511259257793,0.6200964652001857
39,0.7076049513922165,0.6872586872586872,0.5125,0.9642857142857143,1.436928447987884,1.3630447807721793,0.07186560896225273,0.48542936691083005,0.1590859089232981,2.1562814763747156,0.9176493142545223,0.24582841265946628,7.923511259257793,0.6200964652001857
40,0.6344521857931988,0.6384615384615384,0.367816091954023,0.5954198473282443,1.436928447987884,1.3630447807721793,0.4629164864774793,0.3777390228118747,0.1590859089232981,2.1562814763747156,0.9176493142545223,0.24582841265946628,7.923511259257793,0.6200964652001857
41,0.6140261872928067,0.6051282051282051,0.45454545454545453,0.6195652173913043,1.436928447987884,1.3630447807721793,0.4629164864774793,0.48542936691083005,0.22416677028872073,2.1562814763747156,0.9176493142545223,0.24582841265946628,7.923511259257793,0.6200964652001857
