tag,state,seed,n_frag,n_true_joins,top1,top5,top50,coherence,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,theta_at_edge,n_arcs
main,P3,1,1148,467,0.7665952890792291,0.9207708779443254,0.9957173447537473,0.6616702355460385,top1,,0.0,-,0.3118466898954704,0.7665952890792291,0.443343653250774,0.09006211180124224,0.11585365853658537,1148,467,0.16885725961781858,0.42857142857142855,656,0.5714285714285714,,
main,P3,1,1148,467,0.7665952890792291,0.9207708779443254,0.9957173447537473,0.6616702355460385,mutual,,0.0,-,0.4896142433234421,0.7066381156316917,0.5784399649430324,0.20186335403726707,0.22473867595818817,674,467,0.40370841893741705,0.6513353115727003,235,0.3486646884272997,,
main,P3,1,1148,467,0.7665952890792291,0.9207708779443254,0.9957173447537473,0.6616702355460385,matching,5.806138481293727,0.08886122703552246,OPTIMAL,0.513911620294599,0.6723768736616702,0.5825602968460112,0.2391304347826087,0.2691637630662021,611,467,0.4228341079612384,0.6726677577741408,200,0.3273322422258592,False,938.0
main,P3,1,1148,467,0.7665952890792291,0.9207708779443254,0.9957173447537473,0.6616702355460385,morph,2.9444389791664394,0.061676025390625,OPTIMAL,0.6052631578947368,0.8372591006423983,0.7026055705300989,0.34782608695652173,0.3519163763066202,646,467,0.6387207411471932,0.8606811145510835,90,0.13931888544891646,False,798.0
main,P3,1,1148,467,0.7665952890792291,0.9207708779443254,0.9957173447537473,0.6616702355460385,length,0.8472978603872034,0.81557297706604,OPTIMAL,0.6069364161849711,0.8993576017130621,0.724762726488352,0.38509316770186336,0.3623693379790941,692,467,0.7564206693495373,0.8786127167630058,84,0.12138728323699421,False,1496.0
main,P3,1,1148,467,0.7665952890792291,0.9207708779443254,0.9957173447537473,0.6616702355460385,full,0.8472978603872034,3.53613018989563,OPTIMAL,0.6209912536443148,0.9122055674518201,0.7389418907198613,0.40372670807453415,0.37717770034843207,686,467,0.8240170071386054,0.922740524781341,53,0.07725947521865895,False,1434.0
main,P3,1,1148,467,0.7665952890792291,0.9207708779443254,0.9957173447537473,0.6616702355460385,latent,0.0,180.22439813613892,FEASIBLE,0.6453576864535768,0.9079229122055674,0.7544483985765124,0.42857142857142855,0.41202090592334495,657,467,0.8410770380330023,0.9528158295281582,31,0.04718417047184176,False,2038.0
main,P3,2,1105,457,0.7724288840262582,0.9299781181619255,0.9956236323851203,0.6039387308533917,top1,,0.0,-,0.3194570135746606,0.7724288840262582,0.45198463508322656,0.10600706713780919,0.13936651583710408,1105,457,0.17527360031886352,0.42262443438914027,638,0.5773755656108597,,
main,P3,2,1105,457,0.7724288840262582,0.9299781181619255,0.9956236323851203,0.6039387308533917,mutual,,0.0,-,0.5252365930599369,0.7286652078774617,0.61044912923923,0.20848056537102475,0.22895927601809954,634,457,0.4469833387513951,0.6766561514195584,205,0.32334384858044163,,
main,P3,2,1105,457,0.7724288840262582,0.9299781181619255,0.9956236323851203,0.6039387308533917,matching,5.806138481293727,0.05496096611022949,OPTIMAL,0.533678756476684,0.6761487964989059,0.5965250965250966,0.21908127208480566,0.25429864253393664,579,457,0.4307334324929448,0.6804835924006909,185,0.3195164075993091,False,883.0
main,P3,2,1105,457,0.7724288840262582,0.9299781181619255,0.9956236323851203,0.6039387308533917,morph,2.9444389791664394,0.057984113693237305,OPTIMAL,0.6526845637583892,0.8512035010940919,0.7388414055080722,0.4098939929328622,0.42171945701357466,596,457,0.667860070550207,0.8758389261744967,74,0.12416107382550334,False,747.0
