tag,state,seed,n_frag,n_true_joins,top1,top5,top50,coherence,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,theta_at_edge,n_arcs
main,P4,2,2543,1078,0.4109461966604824,0.637291280148423,0.885899814471243,0.6298701298701299,morph,2.9444389791664394,0.22063803672790527,OPTIMAL,0.5474563401670464,0.6688311688311688,0.6020876826722339,0.24962630792227206,0.2839166338969721,1317,1078,0.48294431782819297,0.744874715261959,336,0.25512528473804097,False,1974.0
main,P4,2,2543,1078,0.4109461966604824,0.637291280148423,0.885899814471243,0.6298701298701299,length,2.9444389791664394,0.5776040554046631,OPTIMAL,0.602928509905254,0.6493506493506493,0.6252791424743189,0.34080717488789236,0.37042862760519074,1161,1078,0.5451592623065501,0.8199827734711456,209,0.18001722652885443,False,1870.0
main,P4,2,2543,1078,0.4109461966604824,0.637291280148423,0.885899814471243,0.6298701298701299,full,1.7346010553881064,260.52852511405945,OPTIMAL,0.5985815602836879,0.7829313543599258,0.6784565916398714,0.3976083707025411,0.3826189539913488,1410,1078,0.6648553290749256,0.8361702127659575,231,0.1638297872340425,False,3362.0
main,P4,2,2543,1078,0.4109461966604824,0.637291280148423,0.885899814471243,0.6298701298701299,latent,-0.8472978603872036,900.6530997753143,FEASIBLE,0.5963611859838275,0.8209647495361782,0.6908665105386417,0.4200298953662182,0.38773102634683443,1484,1078,0.7028759283271502,0.8382749326145552,240,0.1617250673854448,False,12313.0
main,P4,0,5131,2129,0.35509628933771725,0.5598872710192578,0.8210427430718648,0.6101456082667919,top1,,0.0,-,0.14733969986357434,0.35509628933771725,0.20826446280991734,0.043891733723482075,0.09354901578639642,5131,2129,0.06718074579167364,0.19430910153966088,4134,0.8056908984603391,,
main,P4,0,5131,2129,0.35509628933771725,0.5598872710192578,0.8210427430718648,0.6101456082667919,mutual,,0.0,-,0.2706401766004415,0.2879286049788633,0.2790168411470187,0.08485735186539868,0.16858312219840188,2265,2129,0.1761549427877161,0.3509933774834437,1470,0.6490066225165563,,
main,P4,0,5131,2129,0.35509628933771725,0.5598872710192578,0.8210427430718648,0.6101456082667919,matching,4.595119850134589,4.523628234863281,OPTIMAL,0.16497404649063416,0.3433536871770784,0.2228658536585366,0.005120702267739576,0.008185538881309686,4431,2129,0.06027716074588253,0.21710674791243512,3469,0.7828932520875649,False,49535.0
main,P4,0,5131,2129,0.35509628933771725,0.5598872710192578,0.8210427430718648,0.6101456082667919,morph,2.9444389791664394,0.7644901275634766,OPTIMAL,0.5296127562642369,0.6552372005636449,0.585765273986983,0.24286759326993415,0.27616449035275775,2634,2129,0.47185800864025224,0.7247532270311313,725,0.2752467729688687,False,4086.0
main,P4,0,5131,2129,0.35509628933771725,0.5598872710192578,0.8210427430718648,0.6101456082667919,length,2.9444389791664394,1.5647599697113037,OPTIMAL,0.5786324786324787,0.6359793330201973,0.6059521145670173,0.32114118507681055,0.3519781718963165,2340,2129,0.5167726804399493,0.7884615384615384,495,0.21153846153846156,False,3850.0
main,P4,0,5131,2129,0.35509628933771725,0.5598872710192578,0.8210427430718648,0.6101456082667919,full,1.7346010553881064,901.009458065033,FEASIBLE,0.5743859649122807,0.7689055894786284,0.6575617593894356,0.36283833211411853,0.3432079516663418,2850,2129,0.6456070790351663,0.8203508771929825,512,0.1796491228070175,False,7083.0
