tag,case,seed,n_frag,theta,roll_len_sigma_mm,slips_per_roll,solve_s,status,notch,roll,key,K,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate
roll_none,no_notch,2,1105,1.7346010553881064,0.0,30,30.7889187335968,OPTIMAL,False,False,unit,1,0.6515748031496063,0.7242888402625821,0.6860103626943006,0.4169611307420495,0.432579185520362,508,457,0.6698531385681042,0.9015748031496063,50,0.09842519685039375
roll_none,no_notch,2,1105,2.9444389791664394,0.0,30,0.9246811866760254,OPTIMAL,False,False,unit,1,0.6903553299492385,0.5951859956236324,0.6392479435957696,0.36395759717314485,0.43619909502262444,394,457,0.5472665922244443,0.9314720812182741,27,0.06852791878172593
roll_none,no_notch,2,1105,4.595119850134589,0.0,30,0.2589097023010254,OPTIMAL,False,False,unit,1,0.7372881355932204,0.38074398249452956,0.5021645021645021,0.2226148409893993,0.3927601809954751,236,457,0.33843236184738734,0.961864406779661,9,0.03813559322033899
roll_none,no_notch,2,1105,5.806138481293727,0.0,30,0.19302988052368164,OPTIMAL,False,False,unit,1,0.7651006711409396,0.24945295404814005,0.3762376237623763,0.14487632508833923,0.37104072398190047,149,457,0.22661806833667575,1.0,0,0.0
roll_none,no_notch,2,1105,8.11142803829918,0.0,30,0.12748336791992188,OPTIMAL,False,False,unit,1,0.8333333333333334,0.06564551422319474,0.12170385395537525,0.03180212014134275,0.3411764705882353,36,457,0.05585030624998008,1.0,0,0.0
roll_none,notch,2,1105,-0.8472978603872036,0.0,30,180.21830034255981,FEASIBLE,True,False,unit,1,0.6035889070146819,0.8096280087527352,0.6915887850467289,0.43462897526501765,0.4,613,457,0.7366050489504361,0.8646003262642741,83,0.13539967373572592
roll_none,notch,2,1105,0.0,0.0,30,180.1942002773285,FEASIBLE,True,False,unit,1,0.637137989778535,0.8183807439824945,0.7164750957854407,0.4734982332155477,0.4479638009049774,587,457,0.7421798698860524,0.8875638841567292,66,0.11243611584327085
roll_none,notch,2,1105,0.8472978603872034,0.0,30,180.17397594451904,FEASIBLE,True,False,unit,1,0.6611418047882136,0.7855579868708972,0.718,0.47703180212014135,0.4678733031674208,543,457,0.710363341572974,0.9060773480662984,51,0.09392265193370164
roll_none,notch,2,1105,1.7346010553881064,0.0,30,180.16095066070557,FEASIBLE,True,False,unit,1,0.6927835051546392,0.7352297592997812,0.713375796178344,0.43109540636042404,0.4588235294117647,485,457,0.677391912918423,0.934020618556701,32,0.06597938144329896
roll_none,notch,2,1105,2.9444389791664394,0.0,30,4.6223554611206055,OPTIMAL,True,False,unit,1,0.7253333333333334,0.5951859956236324,0.653846153846154,0.3710247349823322,0.4588235294117647,375,457,0.5500841836604736,0.9626666666666667,14,0.03733333333333333
