tag,case,seed,n_frag,theta,roll_len_sigma_mm,slips_per_roll,solve_s,status,notch,roll,key,K,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate
roll_typical,no_notch,2,1144,-0.8472978603872036,2.0,30,180.45341634750366,FEASIBLE,False,False,unit,1,0.5670553935860059,0.8121085594989561,0.6678111587982832,0.33650793650793653,0.32517482517482516,686,479,0.723877331020455,0.8323615160349854,115,0.16763848396501457
roll_typical,no_notch,2,1144,0.0,2.0,30,180.15853476524353,FEASIBLE,False,False,unit,1,0.5869565217391305,0.7891440501043842,0.6731967943009796,0.346031746031746,0.3505244755244755,644,479,0.7080276016826668,0.8493788819875776,97,0.1506211180124224
roll_typical,no_notch,2,1144,0.8472978603872034,2.0,30,180.12706184387207,FEASIBLE,False,False,unit,1,0.6033898305084746,0.7432150313152401,0.666043030869972,0.346031746031746,0.36276223776223776,590,479,0.6673688650218027,0.8627118644067797,81,0.13728813559322028
roll_typical,no_notch,2,1144,1.7346010553881064,2.0,30,18.756134748458862,OPTIMAL,False,False,unit,1,0.640926640926641,0.6931106471816284,0.6659979939819459,0.35873015873015873,0.3951048951048951,518,479,0.6356836989698201,0.9034749034749034,50,0.09652509652509655
roll_typical,no_notch,2,1144,2.9444389791664394,2.0,30,0.553084135055542,OPTIMAL,False,False,unit,1,0.699228791773779,0.5678496868475992,0.6267281105990783,0.326984126984127,0.40472027972027974,389,479,0.49816209455729576,0.9331619537275064,26,0.06683804627249357
roll_typical,no_notch,2,1144,4.595119850134589,2.0,30,0.5361859798431396,OPTIMAL,False,False,unit,1,0.7239819004524887,0.33402922755741127,0.45714285714285713,0.19365079365079366,0.3583916083916084,221,479,0.29742050468286235,0.9638009049773756,8,0.03619909502262442
roll_typical,no_notch,2,1144,5.806138481293727,2.0,30,0.1799013614654541,OPTIMAL,False,False,unit,1,0.7589285714285714,0.17745302713987474,0.28764805414551603,0.12698412698412698,0.354020979020979,112,479,0.1494848779957709,0.9732142857142857,3,0.0267857142857143
roll_typical,no_notch,2,1144,8.11142803829918,2.0,30,0.1301119327545166,OPTIMAL,False,False,unit,1,0.8571428571428571,0.05010438413361169,0.09467455621301775,0.031746031746031744,0.31993006993006995,28,479,0.039026963481203325,1.0,0,0.0
roll_typical,notch,2,1144,-0.8472978603872036,2.0,30,180.22296333312988,FEASIBLE,True,False,unit,1,0.6082949308755761,0.826722338204593,0.7008849557522123,0.3968253968253968,0.38461538461538464,651,479,0.755597607007206,0.8786482334869432,79,0.12135176651305679
roll_typical,notch,2,1144,0.0,2.0,30,180.18341708183289,FEASIBLE,True,False,unit,1,0.6392914653784219,0.8288100208768268,0.7218181818181817,0.43174603174603177,0.4291958041958042,621,479,0.7528630040386708,0.9049919484702094,59,0.09500805152979064
roll_typical,notch,2,1144,0.8472978603872034,2.0,30,180.18012881278992,FEASIBLE,True,False,unit,1,0.6654611211573237,0.7682672233820459,0.7131782945736433,0.43174603174603177,0.44755244755244755,553,479,0.6921457533943087,0.9222423146473779,43,0.07775768535262206
roll_typical,notch,2,1144,1.7346010553881064,2.0,30,49.54845976829529,OPTIMAL,True,False,unit,1,0.6775510204081633,0.6931106471816284,0.6852425180598556,0.4,0.4370629370629371,490,479,0.641010969419745,0.9408163265306122,29,0.0591836734693878
roll_typical,notch,2,1144,2.9444389791664394,2.0,30,2.7029402256011963,OPTIMAL,True,False,unit,1,0.7231182795698925,0.5615866388308977,0.6321974148061105,0.3333333333333333,0.4195804195804196,372,479,0.49644524964227676,0.9543010752688172,17,0.045698924731182755
roll_typical,notch,2,1144,4.595119850134589,2.0,30,1.4992010593414307,OPTIMAL,True,False,unit,1,0.7370892018779343,0.3277661795407098,0.453757225433526,0.1873015873015873,0.36013986013986016,213,479,0.29007034529396786,0.9671361502347418,7,0.032863849765258246
